128356630.76576452,127184430.34104721,15514718.039381336,15426446.585151846
12707306445.810692,12591258603.763676,1535957085.8987522,1527218211.930033
12707306445.810692,12591258603.763676,1535957085.8987522,1527218211.930033

0.3,7331409651.596609,7049370862.164298,2138679145.33631,2159533263.6509814
0.3,10611117499.583984,10262300643.703022,1666083051.77566,1694410564.4255342
0.3,12111804172.942032,12608784665.249302,2072950978.045873,2151744531.8751235
0.3,9807244796.427965,9292373593.819712,1314915683.8871531,1233745826.9746094
0.1,0.3,0.3,0.3,0.3,
