3192935.881974714,4218867.453121625,15623522.184888678
316100652.3154966,417667877.85904086,1546728696.3039796
316100652.3154966,417667877.85904086,1546728696.3039796


0.3,187664923.3035073,405664160.26683754,2133979330.2920682
0.3,296477063.95538044,336114701.8318171,1715581117.1320639
0.3,390267128.86105907,399016491.7932355,2118070221.1827478
0.3,475224621.16352504,300201295.44032353,2018064715.0422413
0.1,0.3,0.3,0.3,0.3,
