8431046.486586219,10163678.115821047,44080690.908998735
278224534.0573453,335401377.8220947,1454662799.9969585
278224534.0573453,335401377.8220947,1454662799.9969585

0.3,155275303.0230563,331276190.77228457,1983125948.1551423
0.3,261017541.3244965,292733216.07289815,1627961940.9435327
0.3,333757711.2131316,350892796.2645055,1994691415.4141517
0.3,414105338.22301143,241547579.6272096,1961171193.5894248
0.1,0.3,0.3,0.3,0.3,
