1015175.0542305929,45043738.22044928,1402286.5944223148,1382081.377914202
67001553.5792191,2972886722.549652,92550915.23187274,91217370.9423373
67001553.5792191,2972886722.549652,92550915.23187274,91217370.9423373

0.3,71998942.7857599,3052669575.7786674,152309113.61899447,148220479.19409096
0.3,38420661.670023255,1615150912.7801156,87916386.63111211,85884552.66841233
0.3,46536969.59642997,1445609546.4955885,123625143.4114984,121134520.04069744
0.3,56859098.28529901,1633993653.9778688,216175414.72425228,214998889.67226037
0.1,0.3,0.3,0.3,0.3,
